Video Name,Frame ID,Object ID,Class ID,Class Name,Confidence,BoundingBox_X,BoundingBox_Y,BoundingBox_Width,BoundingBox_Height
guarulhos (13).mp4,12176.0,1,4.0,airplane,0.253173828125,361.0,504.5,42.25,15.0
guarulhos (13).mp4,12180.0,1,4.0,airplane,0.26123046875,361.0,504.25,41.75,15.25
guarulhos (13).mp4,12181.0,1,4.0,airplane,0.270751953125,361.0,504.5,41.75,15.5
guarulhos (13).mp4,12182.0,1,4.0,airplane,0.278564453125,360.75,504.5,42.0,15.5
guarulhos (13).mp4,12183.0,1,4.0,airplane,0.266357421875,360.75,504.25,42.0,15.25
guarulhos (13).mp4,12184.0,1,4.0,airplane,0.26123046875,360.5,504.5,42.25,15.5
guarulhos (13).mp4,12185.0,1,4.0,airplane,0.28857421875,360.5,504.5,42.0,15.5
guarulhos (13).mp4,12190.0,1,4.0,airplane,0.30859375,360.25,504.25,43.0,15.75
guarulhos (13).mp4,12191.0,1,4.0,airplane,0.30615234375,360.25,504.25,43.25,15.75
guarulhos (13).mp4,12192.0,1,4.0,airplane,0.3173828125,360.25,504.0,43.25,16.0
guarulhos (13).mp4,12193.0,1,4.0,airplane,0.30908203125,360.25,504.0,43.0,16.0
guarulhos (13).mp4,12194.0,1,4.0,airplane,0.313232421875,360.0,503.75,42.25,15.75
guarulhos (13).mp4,12195.0,1,4.0,airplane,0.325927734375,360.0,504.0,42.75,15.5
guarulhos (13).mp4,12196.0,1,4.0,airplane,0.309326171875,360.0,504.0,42.25,16.0
guarulhos (13).mp4,12197.0,1,4.0,airplane,0.265380859375,360.0,504.0,41.5,16.0
guarulhos (13).mp4,12206.0,1,4.0,airplane,0.25732421875,359.5,504.5,42.25,16.5
guarulhos (13).mp4,12207.0,1,4.0,airplane,0.29052734375,359.5,504.5,42.5,16.5
guarulhos (13).mp4,12208.0,1,4.0,airplane,0.26171875,359.75,504.5,42.75,16.5
guarulhos (13).mp4,12209.0,1,4.0,airplane,0.2802734375,359.5,504.25,44.25,16.75
guarulhos (13).mp4,12211.0,1,4.0,airplane,0.255615234375,359.0,504.25,43.5,16.75
guarulhos (13).mp4,12214.0,1,4.0,airplane,0.2509765625,358.75,504.25,42.75,16.75
guarulhos (13).mp4,12222.0,1,4.0,airplane,0.307373046875,356.0,504.25,42.0,15.75
guarulhos (13).mp4,12223.0,1,4.0,airplane,0.316650390625,356.0,504.25,42.0,15.25
guarulhos (13).mp4,12224.0,1,4.0,airplane,0.265380859375,356.0,504.25,42.0,15.25
guarulhos (13).mp4,12225.0,1,4.0,airplane,0.26708984375,356.0,504.0,42.0,15.5
guarulhos (13).mp4,12229.0,1,4.0,airplane,0.262451171875,355.5,504.25,42.25,15.75
guarulhos (13).mp4,12230.0,1,4.0,airplane,0.260498046875,355.5,504.25,42.5,15.25
guarulhos (13).mp4,12232.0,1,4.0,airplane,0.25634765625,355.75,504.25,42.0,15.25
guarulhos (13).mp4,12233.0,1,4.0,airplane,0.264404296875,355.75,504.25,42.0,15.25
guarulhos (13).mp4,12235.0,1,4.0,airplane,0.30810546875,354.25,504.5,43.25,15.0
guarulhos (13).mp4,12236.0,1,4.0,airplane,0.30615234375,354.0,504.5,43.0,14.5
guarulhos (13).mp4,12237.0,1,4.0,airplane,0.302734375,354.0,504.5,43.0,14.5
guarulhos (13).mp4,12238.0,1,4.0,airplane,0.304443359375,354.0,504.5,43.0,14.5
guarulhos (13).mp4,12243.0,1,4.0,airplane,0.25634765625,353.5,504.75,43.0,14.75
guarulhos (13).mp4,12244.0,1,4.0,airplane,0.2568359375,353.5,504.75,43.0,14.75
guarulhos (13).mp4,12245.0,1,4.0,airplane,0.260498046875,353.25,504.75,43.25,14.75
guarulhos (13).mp4,12247.0,1,4.0,airplane,0.286865234375,353.5,504.75,43.0,15.75
guarulhos (13).mp4,12248.0,1,4.0,airplane,0.258056640625,353.5,504.75,43.0,15.75
guarulhos (13).mp4,12249.0,1,4.0,airplane,0.262939453125,353.0,504.75,43.0,16.25
guarulhos (13).mp4,12250.0,1,4.0,airplane,0.272705078125,353.0,505.0,43.0,16.0
guarulhos (13).mp4,12251.0,1,4.0,airplane,0.2587890625,353.0,505.0,43.0,16.0
guarulhos (13).mp4,12252.0,1,4.0,airplane,0.257568359375,353.0,505.0,43.0,16.0
guarulhos (13).mp4,12255.0,1,4.0,airplane,0.26708984375,353.0,504.75,42.5,16.25
guarulhos (13).mp4,12256.0,1,4.0,airplane,0.2705078125,352.75,504.75,42.75,16.75
guarulhos (13).mp4,12257.0,1,4.0,airplane,0.279052734375,352.75,504.75,43.25,16.75
guarulhos (13).mp4,12258.0,1,4.0,airplane,0.2890625,352.75,504.75,43.0,16.75
