Video Name,Frame ID,Object ID,Class ID,Class Name,Confidence,BoundingBox_X,BoundingBox_Y,BoundingBox_Width,BoundingBox_Height
Airplane_Pousando_21.mp4,301.0,1,4.0,airplane,0.86083984,538.0,385.5,229.0,65.0
Airplane_Pousando_21.mp4,302.0,1,4.0,airplane,0.8964844,538.0,386.25,231.0,65.25
Airplane_Pousando_21.mp4,303.0,1,4.0,airplane,0.8623047,538.0,388.25,233.0,64.75
Airplane_Pousando_21.mp4,304.0,1,4.0,airplane,0.9248047,539.5,387.5,230.5,65.5
Airplane_Pousando_21.mp4,305.0,1,4.0,airplane,0.91796875,538.5,390.5,232.5,64.25
Airplane_Pousando_21.mp4,306.0,1,4.0,airplane,0.8774414,542.0,390.5,228.0,63.75
Airplane_Pousando_21.mp4,307.0,1,4.0,airplane,0.8989258,541.5,392.5,231.0,63.5
Airplane_Pousando_21.mp4,308.0,1,4.0,airplane,0.93359375,542.5,391.25,228.5,64.25
Airplane_Pousando_21.mp4,309.0,1,4.0,airplane,0.9145508,542.5,393.0,224.5,65.5
Airplane_Pousando_21.mp4,310.0,1,4.0,airplane,0.91796875,542.5,392.75,229.0,65.0
Airplane_Pousando_21.mp4,311.0,1,4.0,airplane,0.9213867,543.0,394.0,230.5,65.75
Airplane_Pousando_21.mp4,312.0,1,4.0,airplane,0.89990234,545.0,394.5,229.0,63.25
Airplane_Pousando_21.mp4,313.0,1,4.0,airplane,0.9140625,544.0,395.0,233.0,64.5
Airplane_Pousando_21.mp4,314.0,1,4.0,airplane,0.9301758,545.0,396.25,228.0,64.5
Airplane_Pousando_21.mp4,315.0,1,4.0,airplane,0.90283203,545.0,397.0,230.0,66.0
Airplane_Pousando_21.mp4,316.0,1,4.0,airplane,0.9238281,544.5,397.0,231.0,69.25
Airplane_Pousando_21.mp4,317.0,1,4.0,airplane,0.90478516,543.5,398.25,233.5,66.5
Airplane_Pousando_21.mp4,318.0,1,4.0,airplane,0.90722656,544.0,399.25,232.0,67.0
Airplane_Pousando_21.mp4,319.0,1,4.0,airplane,0.8774414,543.5,400.25,237.5,67.0
Airplane_Pousando_21.mp4,320.0,1,4.0,airplane,0.9296875,549.5,402.0,232.5,65.25
Airplane_Pousando_21.mp4,321.0,1,4.0,airplane,0.92529297,550.0,403.0,230.5,65.0
Airplane_Pousando_21.mp4,322.0,1,4.0,airplane,0.92578125,550.0,404.5,231.5,65.0
Airplane_Pousando_21.mp4,323.0,1,4.0,airplane,0.90966797,551.0,404.75,234.0,65.25
Airplane_Pousando_21.mp4,324.0,1,4.0,airplane,0.9370117,551.0,406.75,226.5,64.75
Airplane_Pousando_21.mp4,325.0,1,4.0,airplane,0.92285156,554.0,407.0,231.5,64.25
Airplane_Pousando_21.mp4,326.0,1,4.0,airplane,0.9116211,552.5,409.5,234.0,65.25
Airplane_Pousando_21.mp4,327.0,1,4.0,airplane,0.92529297,553.0,408.75,230.0,65.75
Airplane_Pousando_21.mp4,328.0,1,4.0,airplane,0.9243164,552.0,409.0,233.5,67.0
Airplane_Pousando_21.mp4,329.0,1,4.0,airplane,0.9145508,554.0,411.5,231.0,66.25
Airplane_Pousando_21.mp4,330.0,1,4.0,airplane,0.9135742,554.0,411.5,231.0,66.25
Airplane_Pousando_21.mp4,331.0,1,4.0,airplane,0.91308594,560.0,411.5,225.0,65.0
Airplane_Pousando_21.mp4,332.0,1,4.0,airplane,0.9057617,555.0,416.25,231.0,63.0
Airplane_Pousando_21.mp4,333.0,1,4.0,airplane,0.9057617,555.0,416.25,231.0,63.0
Airplane_Pousando_21.mp4,334.0,1,4.0,airplane,0.89941406,558.0,416.5,229.5,65.75
Airplane_Pousando_21.mp4,335.0,1,4.0,airplane,0.9086914,559.5,417.75,230.0,67.75
Airplane_Pousando_21.mp4,336.0,1,4.0,airplane,0.8066406,557.5,418.0,228.5,64.0
Airplane_Pousando_21.mp4,337.0,1,4.0,airplane,0.8935547,555.0,420.25,235.5,64.25
Airplane_Pousando_21.mp4,338.0,1,4.0,airplane,0.8803711,556.5,418.0,231.5,65.5
Airplane_Pousando_21.mp4,339.0,1,4.0,airplane,0.86083984,560.0,421.5,230.0,64.25
Airplane_Pousando_21.mp4,340.0,1,4.0,airplane,0.92578125,560.0,422.25,230.0,63.25
Airplane_Pousando_21.mp4,341.0,1,4.0,airplane,0.81591797,560.0,424.0,232.0,62.25
Airplane_Pousando_21.mp4,342.0,1,4.0,airplane,0.87353516,560.0,421.5,233.0,65.5
Airplane_Pousando_21.mp4,343.0,1,4.0,airplane,0.93896484,559.5,424.5,236.0,66.25
Airplane_Pousando_21.mp4,344.0,1,4.0,airplane,0.91064453,560.0,424.5,238.5,63.75
Airplane_Pousando_21.mp4,345.0,1,4.0,airplane,0.9267578,561.0,424.75,237.5,66.5
Airplane_Pousando_21.mp4,346.0,1,4.0,airplane,0.9394531,561.0,422.25,239.0,68.75
Airplane_Pousando_21.mp4,347.0,1,4.0,airplane,0.9472656,562.0,424.0,233.5,69.0
Airplane_Pousando_21.mp4,348.0,1,4.0,airplane,0.9399414,564.0,426.0,237.0,66.25
Airplane_Pousando_21.mp4,349.0,1,4.0,airplane,0.9199219,564.5,427.5,234.0,67.75
Airplane_Pousando_21.mp4,350.0,1,4.0,airplane,0.9355469,566.0,429.5,235.0,65.25
Airplane_Pousando_21.mp4,351.0,1,4.0,airplane,0.9316406,565.5,429.25,232.5,66.0
Airplane_Pousando_21.mp4,352.0,1,4.0,airplane,0.9375,568.0,430.5,234.0,64.5
Airplane_Pousando_21.mp4,353.0,1,4.0,airplane,0.92822266,565.5,430.75,236.5,67.0
Airplane_Pousando_21.mp4,354.0,1,4.0,airplane,0.92285156,566.5,430.25,235.5,66.75
Airplane_Pousando_21.mp4,355.0,1,4.0,airplane,0.92626953,568.5,433.25,233.5,66.0
Airplane_Pousando_21.mp4,356.0,1,4.0,airplane,0.92626953,568.0,433.5,234.0,67.5
Airplane_Pousando_21.mp4,357.0,1,4.0,airplane,0.9291992,571.0,433.5,232.0,65.75
Airplane_Pousando_21.mp4,358.0,1,4.0,airplane,0.9370117,568.5,433.75,235.5,66.5
Airplane_Pousando_21.mp4,359.0,1,4.0,airplane,0.92626953,569.0,434.5,233.5,67.25
Airplane_Pousando_21.mp4,360.0,1,4.0,airplane,0.9199219,570.5,434.75,233.5,66.75
Airplane_Pousando_21.mp4,361.0,1,4.0,airplane,0.9194336,570.5,438.0,234.5,65.25
Airplane_Pousando_21.mp4,362.0,1,4.0,airplane,0.93652344,572.5,440.25,234.0,62.75
Airplane_Pousando_21.mp4,363.0,1,4.0,airplane,0.9433594,572.0,440.5,236.0,63.25
Airplane_Pousando_21.mp4,364.0,1,4.0,airplane,0.9423828,572.0,440.75,235.5,64.5
