Video Name,Frame ID,Object ID,Class ID,Class Name,Confidence,BoundingBox_X,BoundingBox_Y,BoundingBox_Width,BoundingBox_Height
guarulhos (56).mp4,29226.0,1,4.0,airplane,0.33642578125,1252.0,590.5,72.0,20.5
guarulhos (56).mp4,29227.0,1,4.0,airplane,0.334228515625,1252.0,590.5,72.0,20.5
guarulhos (56).mp4,29228.0,1,4.0,airplane,0.322509765625,1252.0,590.5,72.0,20.5
guarulhos (56).mp4,29229.0,1,4.0,airplane,0.3603515625,1252.0,591.0,71.0,20.0
guarulhos (56).mp4,29341.0,1,4.0,airplane,0.253173828125,1219.0,588.0,62.0,18.0
guarulhos (56).mp4,29343.0,1,4.0,airplane,0.26318359375,1208.0,588.0,73.0,18.5
guarulhos (56).mp4,29344.0,1,4.0,airplane,0.296142578125,1219.0,588.0,62.0,18.0
guarulhos (56).mp4,29347.0,1,4.0,airplane,0.25341796875,1220.0,588.0,60.0,18.0
guarulhos (56).mp4,29348.0,1,4.0,airplane,0.25732421875,1220.0,588.0,60.0,18.0
guarulhos (56).mp4,29349.0,1,4.0,airplane,0.282470703125,1223.0,588.0,57.0,18.0
guarulhos (56).mp4,29351.0,1,4.0,airplane,0.29296875,1204.0,588.0,75.0,18.5
guarulhos (56).mp4,29352.0,1,4.0,airplane,0.32373046875,1204.0,588.0,75.0,19.0
guarulhos (56).mp4,29353.0,1,4.0,airplane,0.30908203125,1204.0,588.0,75.0,18.5
guarulhos (56).mp4,29354.0,1,4.0,airplane,0.294677734375,1204.0,588.0,74.0,18.5
guarulhos (56).mp4,29355.0,1,4.0,airplane,0.274658203125,1204.0,588.0,75.0,18.5
guarulhos (56).mp4,29366.0,1,4.0,airplane,0.259765625,1214.0,588.0,59.0,17.5
