Video Name,Frame ID,Object ID,Class ID,Class Name,Confidence,BoundingBox_X,BoundingBox_Y,BoundingBox_Width,BoundingBox_Height
Airplane_Voando - esquerda_1.mp4,3080.0,1,4.0,airplane,0.5458984375,641.0,21.4375,40.5,11.875
Airplane_Voando - esquerda_1.mp4,3082.0,1,4.0,airplane,0.262939453125,633.0,28.6875,42.0,11.15625
Airplane_Voando - esquerda_1.mp4,3088.0,1,4.0,airplane,0.307861328125,617.0,57.59375,42.0,9.71875
Airplane_Voando - esquerda_1.mp4,3089.0,1,4.0,airplane,0.35986328125,617.5,63.03125,39.5,9.59375
Airplane_Voando - esquerda_1.mp4,3094.0,1,4.0,airplane,0.333740234375,603.5,88.25,41.5,10.4375
Airplane_Voando - esquerda_1.mp4,3105.0,1,4.0,airplane,0.250244140625,571.5,138.625,42.0,10.75
Airplane_Voando - esquerda_1.mp4,3112.0,1,4.0,airplane,0.316162109375,558.5,173.125,36.5,8.5
Airplane_Voando - esquerda_1.mp4,3127.0,1,4.0,airplane,0.290283203125,522.5,230.625,33.5,10.375
Airplane_Voando - esquerda_1.mp4,3138.0,1,4.0,airplane,0.25634765625,493.75,245.625,35.25,14.125
Airplane_Voando - esquerda_1.mp4,3144.0,1,4.0,airplane,0.274658203125,469.25,250.625,44.25,12.375
Airplane_Voando - esquerda_1.mp4,3146.0,1,4.0,airplane,0.2822265625,467.25,222.25,49.25,42.25
Airplane_Voando - esquerda_1.mp4,3147.0,1,4.0,airplane,0.291748046875,466.5,254.125,38.0,10.625
Airplane_Voando - esquerda_1.mp4,3148.0,1,4.0,airplane,0.289794921875,466.25,253.5,36.75,12.25
Airplane_Voando - esquerda_1.mp4,3149.0,1,4.0,airplane,0.332763671875,448.0,253.5,54.25,13.0
Airplane_Voando - esquerda_1.mp4,3150.0,1,4.0,airplane,0.337646484375,448.0,254.5,54.75,12.75
Airplane_Voando - esquerda_1.mp4,3151.0,1,4.0,airplane,0.251220703125,448.0,252.875,55.25,14.625
Airplane_Voando - esquerda_1.mp4,3152.0,1,4.0,airplane,0.446044921875,447.25,259.5,40.0,9.5
Airplane_Voando - esquerda_1.mp4,3153.0,1,4.0,airplane,0.521484375,447.75,259.5,40.0,9.25
Airplane_Voando - esquerda_1.mp4,3154.0,1,4.0,airplane,0.3876953125,446.75,259.75,40.75,10.25
Airplane_Voando - esquerda_1.mp4,3156.0,1,4.0,airplane,0.703125,441.5,259.25,41.5,11.25
Airplane_Voando - esquerda_1.mp4,3157.0,1,4.0,airplane,0.7294921875,441.0,259.75,41.5,11.25
Airplane_Voando - esquerda_1.mp4,3158.0,1,4.0,airplane,0.7099609375,437.25,260.0,41.75,11.25
Airplane_Voando - esquerda_1.mp4,3159.0,1,4.0,airplane,0.5947265625,435.25,261.75,34.25,8.75
Airplane_Voando - esquerda_1.mp4,3160.0,1,4.0,airplane,0.544921875,434.5,261.75,34.75,9.0
Airplane_Voando - esquerda_1.mp4,3161.0,1,4.0,airplane,0.3583984375,424.0,260.5,45.0,11.0
