Video Name,Frame ID,Object ID,Class ID,Class Name,Confidence,BoundingBox_X,BoundingBox_Y,BoundingBox_Width,BoundingBox_Height
Airplane_Decolando_1.mp4,11401.0,1,4.0,airplane,0.96337890625,596.0,138.125,193.5,58.25
Airplane_Decolando_1.mp4,11402.0,1,4.0,airplane,0.96142578125,598.0,142.25,193.0,56.5
Airplane_Decolando_1.mp4,11403.0,1,4.0,airplane,0.96435546875,597.5,145.5,193.5,56.375
Airplane_Decolando_1.mp4,11404.0,1,4.0,airplane,0.96533203125,600.0,147.0,194.0,58.125
Airplane_Decolando_1.mp4,11405.0,1,4.0,airplane,0.9609375,602.5,150.25,191.5,58.25
Airplane_Decolando_1.mp4,11406.0,1,4.0,airplane,0.96875,603.0,153.5,192.0,57.625
Airplane_Decolando_1.mp4,11407.0,1,4.0,airplane,0.97265625,604.0,155.5,193.0,59.0
Airplane_Decolando_1.mp4,11408.0,1,4.0,airplane,0.9580078125,604.0,159.125,195.0,58.375
Airplane_Decolando_1.mp4,11409.0,1,4.0,airplane,0.9609375,606.5,162.125,193.0,59.0
Airplane_Decolando_1.mp4,11410.0,1,4.0,airplane,0.96533203125,607.5,165.125,193.0,59.125
Airplane_Decolando_1.mp4,11411.0,1,4.0,airplane,0.96435546875,608.5,166.375,192.5,58.75
Airplane_Decolando_1.mp4,11412.0,1,4.0,airplane,0.96630859375,608.5,168.875,193.5,58.5
Airplane_Decolando_1.mp4,11413.0,1,4.0,airplane,0.96484375,608.5,168.75,194.0,58.75
Airplane_Decolando_1.mp4,11414.0,1,4.0,airplane,0.9697265625,611.0,170.5,193.0,60.125
Airplane_Decolando_1.mp4,11415.0,1,4.0,airplane,0.95751953125,611.5,177.125,194.5,58.0
Airplane_Decolando_1.mp4,11416.0,1,4.0,airplane,0.9580078125,611.0,179.0,194.0,58.875
Airplane_Decolando_1.mp4,11417.0,1,4.0,airplane,0.96533203125,612.0,178.75,193.0,61.5
Airplane_Decolando_1.mp4,11418.0,1,4.0,airplane,0.966796875,612.5,180.875,193.0,62.625
Airplane_Decolando_1.mp4,11419.0,1,4.0,airplane,0.96826171875,613.0,185.25,194.5,60.625
Airplane_Decolando_1.mp4,11420.0,1,4.0,airplane,0.96728515625,613.0,188.125,195.0,60.125
Airplane_Decolando_1.mp4,11421.0,1,4.0,airplane,0.95654296875,616.0,191.0,193.5,60.75
Airplane_Decolando_1.mp4,11422.0,1,4.0,airplane,0.96240234375,619.0,194.0,191.5,61.125
Airplane_Decolando_1.mp4,11423.0,1,4.0,airplane,0.96435546875,621.0,196.375,191.5,61.375
Airplane_Decolando_1.mp4,11424.0,1,4.0,airplane,0.96435546875,620.5,198.375,193.5,60.625
Airplane_Decolando_1.mp4,11425.0,1,4.0,airplane,0.9638671875,620.5,198.375,193.5,60.625
Airplane_Decolando_1.mp4,11426.0,1,4.0,airplane,0.966796875,621.0,203.125,194.0,61.125
Airplane_Decolando_1.mp4,11427.0,1,4.0,airplane,0.95458984375,625.0,206.25,191.0,60.25
Airplane_Decolando_1.mp4,11428.0,1,4.0,airplane,0.95654296875,623.0,211.875,193.0,58.125
Airplane_Decolando_1.mp4,11429.0,1,4.0,airplane,0.9609375,625.0,210.75,193.0,60.75
Airplane_Decolando_1.mp4,11430.0,1,4.0,airplane,0.96484375,625.0,212.75,193.0,61.5
Airplane_Decolando_1.mp4,11431.0,1,4.0,airplane,0.96728515625,625.0,214.25,194.5,63.0
Airplane_Decolando_1.mp4,11432.0,1,4.0,airplane,0.9677734375,625.0,218.625,195.0,60.875
Airplane_Decolando_1.mp4,11433.0,1,4.0,airplane,0.95751953125,627.0,220.625,195.0,61.875
Airplane_Decolando_1.mp4,11434.0,1,4.0,airplane,0.96484375,630.5,224.0,192.0,61.5
Airplane_Decolando_1.mp4,11435.0,1,4.0,airplane,0.9658203125,631.0,227.375,191.5,60.125
Airplane_Decolando_1.mp4,11436.0,1,4.0,airplane,0.9716796875,631.0,230.0,193.0,62.0
Airplane_Decolando_1.mp4,11437.0,1,4.0,airplane,0.96923828125,630.5,232.625,193.0,61.125
Airplane_Decolando_1.mp4,11438.0,1,4.0,airplane,0.96875,630.5,232.625,193.0,61.125
Airplane_Decolando_1.mp4,11439.0,1,4.0,airplane,0.97265625,632.0,234.0,193.0,60.5
Airplane_Decolando_1.mp4,11440.0,1,4.0,airplane,0.9609375,631.5,238.0,196.5,61.0
Airplane_Decolando_1.mp4,11441.0,1,4.0,airplane,0.96728515625,632.0,241.25,196.0,59.75
Airplane_Decolando_1.mp4,11442.0,1,4.0,airplane,0.96484375,632.5,243.25,194.5,59.5
Airplane_Decolando_1.mp4,11443.0,1,4.0,airplane,0.96875,634.0,245.625,193.5,58.625
Airplane_Decolando_1.mp4,11444.0,1,4.0,airplane,0.970703125,633.5,248.125,196.0,58.875
Airplane_Decolando_1.mp4,11445.0,1,4.0,airplane,0.9736328125,634.0,251.125,195.5,59.125
Airplane_Decolando_1.mp4,11446.0,1,4.0,airplane,0.9697265625,636.0,253.375,194.0,58.875
Airplane_Decolando_1.mp4,11447.0,1,4.0,airplane,0.9658203125,636.5,256.0,194.0,59.25
Airplane_Decolando_1.mp4,11448.0,1,4.0,airplane,0.966796875,635.5,258.75,194.5,59.5
Airplane_Decolando_1.mp4,11449.0,1,4.0,airplane,0.9677734375,636.5,261.25,194.0,58.75
